Date,SP500_Excess_SIMPLE,MSFT_Excess_SIMPLE,GE_Excess_SIMPLE,FORD_Excess_SIMPLE
1993-12-13,0.0036945958253828295,-0.007963772175536853,-0.005834920634920592,0.005838840645515143
1993-12-14,-0.005789520469271347,-0.015930911600476615,0.014247181171319113,-0.019077980892198875
1993-12-15,-0.0027548858730639444,-0.0041363023522662575,0.008378345474167043,-0.009782073844030409
1993-12-16,0.0031280367831641454,0.003912416794674967,0.0012846531121811222,-0.00621740224545092
1993-12-17,0.006440818580205393,0.007911890418818008,0.01671005643491629,0.0011067557697925726
1993-12-20,-0.001257444113628952,0.01581522323404792,-0.008396893814997213,0.002329948646125108
1993-12-21,-0.001302462941099285,0.007721311858076536,0.009613918692187058,0.0316630156789692
1993-12-22,0.0042202534463172525,-0.015685234080662153,-0.00012103174603174602,0.012912143609418709
1993-12-23,7.3599341873072045e-06,-0.004073600915992086,0.0067660205955660645,-0.010647347535505463
1993-12-27,0.006639665185257638,-0.004089682539682637,0.013558461989446914,-0.006031594056062206
1993-12-28,0.0007286585625026274,0.02776701764371107,-0.002820483902062875,0.0034457533548495687
1993-12-29,-0.0008834762086769481,-0.015622923588039895,-0.00011904761904761905,-0.00011904761904761905
1993-12-30,-0.0042408261132665164,-0.00405526184226982,-0.0055309738599996,-0.00011825396825396825
1993-12-31,-0.004792144239054431,-0.008024185958968522,-0.00964285714285711,-0.0036735499887157633
1994-01-03,-0.0022855291232153404,-0.004104301840257901,-0.008361996336996419,-0.017956147726629353
1994-01-04,0.002993109506894377,0.003877777777777781,-0.004277346875961795,0.008352354048964197
1994-01-05,0.0012917838044854424,0.019798493328274408,-0.005685107733403943,-0.002522785780979002
1994-01-06,-0.0010407194799639968,0.031128968253968253,0.008270576645576495,-0.00252777061486466
1994-01-07,0.005831917090064814,0.0074563131313131244,0.004041443211588841,0.015562099584506167
1994-01-10,0.01130931260281655,0.0036407477025897244,0.0054062110848023415,0.04144904516834448
1994-01-11,-0.0025164937073362823,-0.003863175494916966,0.006750274725274701,0.014705403974588775
1994-01-12,-3.2698444502672765e-05,-0.00011706349206349207,0.003975705948591461,-0.011353018548243183
1994-01-13,-0.003702275546811758,-0.00011706349206349207,-0.008269237405107061,0.005564754689754629
1994-01-14,0.0050464919163423485,0.0036415413533833754,0.014950636007827893,0.00553186037126721
1994-01-18,-0.001507197320260857,-0.01135341537364001,0.01472734400102824,0.004376921705011559
1994-01-19,-1.2427517132347328e-05,-0.019057251082251175,0.0038715045592704602,-0.01577781240012774
1994-01-20,0.0013170250896058372,0.03849337194337209,-0.0027656732891832144,-0.005798484848484899
1994-01-21,-0.0006644549611779143,-0.00011706349206349207,-0.005429148485423381,0.005597222222222291
1994-01-24,-0.005909555106167876,-0.011269083023543914,-0.0014517801513128775,-0.022843939393939486
1994-01-25,-0.0023409875140033083,-0.003875668337510581,-0.006800761819879605,-0.007093014027316388
1994-01-26,0.004725713665516548,-0.011436627732854034,-0.005499453096626697,-0.0036287535779337987
1994-01-27,0.008020221658683322,-0.00011587301587301588,0.016122286659363768,0.028086242142763892
1994-01-28,0.00334209027704989,0.007516921119592777,-0.0027797825122059102,-0.021830952380952354
1994-01-31,0.005961106717598335,0.003670021645021531,-0.0014529706275033538,0.026751301735647465
1994-02-01,-0.004252212099100211,-0.00012023809523809522,-0.008141628469569678,-0.004670863806273245
1994-02-02,0.004840833219155661,-0.01144218328840959,0.020094204851752097,0.014735714285714331
1994-02-03,-0.0028009517223210965,0.003692190718526547,0.006480416640456168,0.02465017160017146
1994-02-04,-0.022802968137737967,-0.03815098829138752,-0.030311901637295358,-0.019908394383394312
1994-02-07,0.004022836300253634,-0.004080346947738118,0.016110381897459006,0.012204060787244625
1994-02-08,-0.00163397079763451,-0.027906746031745932,-0.009449873713355606,0.008730389442598728
1994-02-09,0.0035224487930542885,0.012115929705215344,0.00927963389656926,-0.014399001184813421
1994-02-10,-0.008251707867613051,-0.004161623143881093,-0.016108060152600762,-0.036877694700745936
1994-02-11,0.002536674805763572,-0.008226134245871054,0.006636931610713759,-0.0070653844389394595
1994-02-14,-2.262600206460788e-05,0.003952664399092798,0.007935547875063996,0.0033634648077314083
1994-02-15,0.004740195350198295,0.008000319396051036,0.007870238095238102,0.007990887747210218
1994-02-16,0.0004416424802376806,-0.01222653609831017,-0.0014525132275131857,-0.019692477670009277
1994-02-17,-0.005311766600292778,-0.00012976190476190477,0.002519244717754754,-0.00599830650570079
1994-02-18,-0.005764380782291217,0.01619637188208614,-0.01069819043425388,-0.0013107962744326183
1994-02-22,0.007930339481755555,-0.004146619812583718,-0.00013055555555555555,-0.00013055555555555555
1994-02-23,-0.0017669546104333777,0.015995302099334342,-0.005474184097314891,-0.004861862546437132
1994-02-24,-0.013794129186230145,-0.012038095238095195,-0.01892527964205827,-0.026261599366587576
1994-02-25,0.0037649473064832817,0.011914462612354106,-0.0028697082709052335,-0.01720690089043738
1994-02-28,0.0021624591441915383,0.019707936507936438,0.0026101508916322866,0.011032919768403579
1994-03-01,-0.005918343928029397,0.007643609103823084,0.002597486048683122,0.0010885018015386043
1994-03-02,0.0006589599285298053,-0.003998702273702155,0.008047840468611272,0.026823085901027204
1994-03-03,-0.004010645312319173,-0.023393909191583653,-0.006903995102777251,-0.004911364927832808
1994-03-04,0.0035963410146100994,-0.00014007936507936508,-0.0015024771852428175,0.02384073598264231
1994-03-07,0.004529594905770773,0.0038285714285714143,0.008045856341627144,-0.011849284413218853
1994-03-08,-0.002346468780054511,-0.004093045360436531,-0.006906376055158203,-0.009619149176258168
1994-03-09,0.0023927617098756294,-0.00014007936507936508,0.0025847162752477616,0.024979537859801067
1994-03-10,-0.006904218094408916,-0.00013849206349206348,-0.008290665976535633,-0.005972797781111734
1994-03-11,0.005336825892964108,0.0117662698412698,0.006710823005001114,0.008077470377822443
1994-03-14,0.0018970210020376021,0.02338972922502326,-0.0001396825396825397,-0.017601847848180852
1994-03-15,-0.0009546921913890661,0.011352586206896649,-0.002862755102040775,-0.01909901263823062
1994-03-16,0.005020409703677293,-0.00014007936507936508,-0.011054131206825574,0.00710629744651487
1994-03-17,0.003015128480062783,-0.003925577200577309,-0.007034250136836358,-0.019322350690875862
1994-03-18,0.00020207648643098426,0.0036645829561230236,0.013751190476190427,-0.014807625063065117
1994-03-21,-0.005488922703204263,-0.019078679653679747,-0.004248874755381643,-0.0051020648706134155
1994-03-22,0.0004144390782307998,0.019164543114543298,-0.008393571101067643,0.0073408205676286364
1994-03-23,-0.000691512270437185,0.01880248917748905,0.006797907998150714,0.02832844177274884
1994-03-24,-0.009079577746068275,0.011015511594972709,-0.002891725698543797,-0.0314245100567302
1994-03-25,-0.008256971086054799,0.003538375350140043,-0.013950249934227854,-0.018771635610766082
1994-03-28,-0.0013981706640418872,-0.014790903540903599,0.012466153127918012,-0.0026705344585091556
1994-03-29,-0.01648711180124222,-0.04474895114179504,-0.01258741849436877,-0.014098676577229892
1994-03-30,-0.01545408612289803,0.01153465968748088,-0.033751937441643204,-0.016869508794508797
1994-03-31,0.00035607333009133766,0.015246916971916918,0.012905779848171078,0.0077157047286628795
1994-04-04,-0.015511510179817226,-0.003932720057720165,-0.02017345357313172,-0.00014484126984126984
1994-04-05,0.021202615727781975,0.03787757559297494,0.008613885992353179,0.03621839826839828
1994-04-06,-0.0006782248735671998,0.014509157509157457,-0.013167459168906302,-0.00014285714285714287
1994-04-07,0.0061761799809756995,0.010690245544667859,0.005725023274216818,-0.003899477861319994
1994-04-08,-0.008524478409769281,-0.03228373015873016,-0.008887228701004285,-0.03787672207247678
1994-04-11,0.006055005804603164,-0.00014047619047619049,0.010153641456582596,-0.005369234360410813
1994-04-12,-0.005253857922271076,-0.02597152814385285,0.00859235461287865,-0.009339692968733725
1994-04-13,-0.0030681863012649406,-0.00014126984126984127,-0.0030272727272726667,-0.0067725695760178055
1994-04-14,0.0001268380451568753,-0.007717821067821061,-0.014613843521007162,0.023889979231568083
1994-04-15,-0.0005905090651640839,0.0074911274687991265,-0.007484604223480821,-0.004053803211854083
1994-04-18,-0.008483870859294498,-0.019085822510822605,-0.019377197802197734,-0.006690931189229612
1994-04-19,3.2394606202528566e-05,0.057766645216645325,0.00588476980535802,-0.026498873831482524
1994-04-20,-0.0014590286879279054,0.018099762484068974,-0.00014841269841269842,-0.03533109199475914
1994-04-21,0.015169715638993502,0.021356963645673303,0.008847089550462988,0.02229198000845967
1994-04-22,-0.002599775433242186,0.003360359231411874,-0.0031201809004930366,-0.00014841269841269842
1994-04-25,0.011199452141064542,0.020829814629814696,0.007302358479407627,0.04100305702527928
1994-04-26,-0.0020094607325968493,0.013544661883018103,-0.007550417958110248,0.0077511700859528715
1994-04-28,-0.006284049914622794,-0.030559373659373626,0.005807283608923061,-0.006689915966386642
1994-04-29,0.00387710818462322,0.0033311459543166576,-0.013486507936507911,0.014320509607351813
1994-05-02,0.004524267319385458,0.03109484126984127,0.0058508472758473625,0.043943414551294
1994-05-03,-0.00013824337970296218,-0.020362337662337682,0.004317294479981038,0.0010819185645272848
1994-05-04,-0.003051958190511783,0.017021813123874917,0.016184407651123788,-0.016289349718382074
1994-05-05,-0.0009122024600153656,-0.006916280566280608,-0.0016215121136173073,-0.01655296643247465
1994-05-06,-0.008052003907593416,-0.02057324263038551,-0.011878110111785075,-0.01811379731379725
1994-05-09,-0.012449974302316797,-0.0036404761904760673,-0.017946031746031748,-0.001473736996974546
1994-05-10,0.008174122591702653,0.02073766937669382,0.0013400416576887111,0.023361157796451832
1994-05-11,-0.010301762238941888,-0.006993398884013209,-0.018239749474086825,-0.023155966064586725
1994-05-12,0.004955536680080887,0.010145786287023364,0.004437734930373052,-0.0027778711484594855
1994-05-13,0.0007157780013414568,0.02364642857142849,0.01663079789167585,0.0037687527304500496
1994-05-16,0.0006233572675853976,-0.01677597822074555,-0.006170688545688521,-0.004081131625844494
1994-05-17,0.010812604824076907,-0.0035446482196481296,0.005876026231237661,0.028667281928061603
1994-05-18,0.009447189001109454,0.02356254371805204,0.004338234663234617,-0.009083467293499028
1994-05-19,0.005985684608433147,0.01308114422369396,0.007309952665670102,0.0036921522422163813
1994-05-20,-0.003581741024485483,-0.0067002334267039915,-0.012033721916066095,0.01135940186574004
1994-05-23,-0.003945963916209269,0.03601913116123634,-0.013678592878592851,-0.009025838858750298
1994-05-24,0.0033854519536559474,0.01253134920634916,0.010487426614481352,-0.012938455573800325
1994-05-25,0.003198169111608632,0.02491249689008323,-0.00016587301587301585,-0.00016587301587301585
1994-05-26,0.0014130884205663745,-0.009338994466287989,0.02091965480971509,-0.0131012931477033
1994-05-27,0.0004252558797114812,0.006007363315696454,0.010159007585334999,0.0037663717780690976
1994-05-31,-0.0019803582231440763,0.027441885772714055,0.014433063955509194,-0.004081925276638146
1994-06-01,0.002309482953458778,-0.015091246150201416,0.008467220509306699,0.012940286879277722
1994-06-02,-0.00012018546035500778,-0.012285101010100977,-0.0030169559359644414,-0.020862465861722062
1994-06-03,0.005255893071748648,0.009039358749634992,-0.01303863171878186,-0.006768115053154803
1994-06-06,-0.002878925150207727,0.0332723488686255,-0.0132057798481713,-0.018779322863897288
1994-06-07,-0.0016239655973965626,-0.01781094771241835,-0.00016388888888888887,0.0025461382113822397
1994-06-08,-0.0026728615024718388,-0.03010321499857418,-0.011910525487728,-0.006919851994852037
1994-06-09,0.001587222006905394,0.006009744268077407,0.0042945570650251026,0.010721258503401417
1994-06-10,0.0016060044867115281,0.002904389424481431,-0.013476704705550872,0.015987645004165916
1994-06-13,0.0007743979487274418,0.0059531127129751355,0.010331657385593026,0.030300480920845228
1994-06-14,0.006959932822326577,0.015034869976359312,-0.004613736988366056,0.03839771289835562
1994-06-15,-0.003969967397099292,0.011812555840699648,-0.010595682823551698,-0.008826858400125735
1994-06-16,0.0027026697257569194,-0.011997414764722518,0.010379073436603688,-0.00016309523809523812
1994-06-17,-0.00769670422647009,-0.012139143142286838,-0.006124347100986442,-0.012647489744961575
1994-06-20,-0.006641446203304006,0.008927813852814022,-0.007659347112158125,-0.014069542772861347
1994-06-21,-0.009255185389632666,-0.015180888030888136,-0.025845631324030068,-0.01298638583638579
1994-06-22,0.0037114700071251205,-0.02150733643050707,-0.009468198597268447,-0.00016587301587301585
1994-06-23,-0.007801134458727257,-0.028202065717252638,0.010789934048736802,-0.01574909812409813
1994-06-24,-0.0153553469184009,-0.01298559218559225,-0.00016507936507936506,0.006431226703522255
1994-06-27,0.010020899470899361,0.048537012987012976,0.02460351614329949,0.03522234600262121
1994-06-28,-0.002937999728890869,-0.009453798712467328,0.0043658490385077775,-0.011558278079164215
1994-06-29,0.003333320069346354,-0.00016388888888888887,0.008858667502088488,0.004957750035567051
1994-06-30,-0.007670485030685445,0.006085714285714375,-0.02102866723440487,-0.006533712465878069
1994-07-01,0.0041779352592322,-0.02811658040027616,-0.0062545499021526415,-0.0001662698412698413
1994-07-05,0.00021432840280886483,-0.02253088391906279,0.013615875446656414,-0.019397435897435828
1994-07-06,-0.0007079086376132857,-0.0165101073762839,0.004361483959142699,-0.0027846171802055173
1994-07-07,0.004875119039613645,0.04302111480251032,0.0028392648287384904,0.03390776175913786
1994-07-08,0.002435981119331134,-0.019281692953189763,-0.00017341269841269843,0.02517512976039599
1994-07-11,-0.0034898223620445615,-0.022902669552669643,-0.0031738975750219803,-0.007591960484234963
1994-07-12,-0.0004220901360291036,-0.006821105574012372,-0.00769538429406856,0.028466002984838715
1994-07-13,0.0015662657662685404,0.029925334448160514,-0.000175,0.03130199757869238
1994-07-14,0.01025879926027566,-0.013157647907647911,0.016496031746031686,-0.018949977643639666
1994-07-15,0.0014850844027428142,-0.003458521303258239,0.0043018912781208115,-0.00016904761904761904
1994-07-18,0.0021661220715165842,0.039436103253182496,-0.00016785714285714288,0.007009176349965805
1994-07-19,-0.003156217245036997,-0.009692460317460284,0.020602862559464873,-0.015608080722391938
1994-07-20,-0.005150540845754081,-0.0354274420024421,-0.003078008490217687,0.015510512282918866
1994-07-21,0.0020646670743880947,-0.013460861941675761,-0.004545003239391031,-0.02748773988613665
1994-07-22,0.0009312911304906766,0.06043264790764785,0.023252648794998724,0.00471059218559239
1994-07-25,0.002342135831622901,0.01252460317460313,0.0041180359697525724,0.007116591448243833
1994-07-26,-0.002134273527793015,-0.015848981191222543,-0.014420014245014231,0.008268908323281013
1994-07-27,-0.001919131857789898,-0.01928486755636437,-0.008847107532801142,-0.03366941026809443
1994-07-28,0.003515036900368954,-0.000175,0.0158599854227404,0.020864603960395946
1994-07-29,0.008680502720050054,0.042038347763347694,0.017047198310218503,0.027709343434343392
1994-08-01,0.005831118883783343,0.03721333630025219,-0.001580278505384286,-0.00016984126984126986
1994-08-02,-0.001147546226143186,-0.012183440583440645,-0.005821146085552924,-0.010784636118598338
1994-08-03,0.0017602078628915676,0.01198583248902409,-0.007274494949494929,-0.00017222222222222224
1994-08-04,-0.006781028744795108,-0.012183440583440645,-0.02306127120376053,-0.06453376468585056
1994-08-05,-0.0030347502700906375,-0.006256011482607284,0.010071917776383454,0.008740213325245171
1994-08-08,0.0015736150655614328,0.008997724625018149,0.00996834023464445,0.01244967532467524
1994-08-09,-0.00011106938243642014,0.00891432178932196,-0.013089069367584456,-0.0001765873015873016
1994-08-10,0.005024795347908519,0.011839392964392915,-0.01325401439645628,0.003568029331433477
1994-08-11,-0.003257166823569228,0.020599291130893444,-0.011954254622811283,-0.016321290545203686
1994-08-12,0.006495394168825171,-0.00017301587301587302,0.010259174887043872,-0.0052235209235209565
1994-08-15,-0.0017135834482729778,-0.014711471022517448,0.011622822727911169,-0.0001765873015873016
1994-08-16,0.00801214397733583,0.008666224188790574,-0.004556511175898967,0.030273519458544708
1994-08-17,0.00016312624101290157,0.01736290726817048,-0.013358111970996333,0.003513628899835875
1994-08-18,-0.004481249439102441,-0.00592887246852769,-0.015018541283971619,-0.0369915619826664
1994-08-19,0.0009205520291325103,-0.011741249197174047,0.014879685408300054,0.008736641896673742
1994-08-22,-0.0031132160110421744,-0.006028111946533054,-0.0031475177806039364,-0.009018542568542598
1994-08-23,0.004555629509691523,0.017465709617180143,0.020651984126984275,0.003640306844606207
1994-08-24,0.009550922041762416,0.002710411505642857,0.011482045675412972,0.034084197486101
1994-08-25,-0.0022060123493640553,0.008464977585654749,0.0070240553954531056,-0.02472043285616902
1994-08-26,0.012039974580386437,0.011248412698412614,0.022709683902173115,0.02120348906858318
1994-08-29,0.00148641781744342,0.0026439063761096843,-0.009971162171162217,-0.00018095238095238093
1994-08-30,0.002936338358221986,0.02516996981891367,-0.00583186037126721,0.003512438423645399
1994-08-31,-0.0013992606129350376,-0.005675457875457856,-0.004442316017316027,-0.04435273152205675
1994-09-01,-0.005059335999922565,-0.03332933000087699,0.009805575934605982,0.02549378221977707
1994-09-02,-0.004788176000370391,-0.0030380952380951614,-0.005830669895076733,-0.01394816139221654
1994-09-06,0.001666617420516065,-0.00018055555555555555,-0.012964646464646495,0.013778835307388732
1994-09-07,-0.0020239259492491387,0.014146488834311155,-0.007374403334475232,-0.013947367741422889
1994-09-08,0.004384694026799885,0.01959385256927617,0.0027183919944787863,-0.003987265329143485
1994-09-09,-0.010664504297865411,-0.019571930923800655,-0.00018134920634920636,-0.007824661308260032
1994-09-12,-0.004389529362943455,-0.011481181059994626,-0.00018174603174603174,-0.009167625364223551
1994-09-13,0.002605903293801494,0.025531746031745895,0.007042893843471888,-0.00924989719549297
1994-09-14,0.002577553234579867,-0.00018174603174603174,0.015600176493361652,0.012890149393090524
1994-09-15,0.012638219838561173,0.01096031524959107,0.021004694646220012,-0.007923681515616952
1994-09-16,-0.007807435605821331,-0.024976721763085317,-0.007098962655601746,-0.009286064152579175
1994-09-19,-0.0009033233147952558,-0.00018174603174603174,-0.009931049652915911,-0.022491457317835306
1994-09-20,-0.016090338015847763,-0.014307230293247169,-0.019873513160538606,-0.008236627783104371
1994-09-21,-0.004291356441287485,0.0227317630872788,-0.00019087301587301586,-0.009663132826427789
1994-09-22,-0.0006014192015817377,-0.0057919234360410635,-0.00736328368745875,-0.017949245381212557
1994-09-23,-0.003658366824374698,-0.01709109099038663,-0.00886020277089638,-0.014097888381129015
1994-09-26,0.002312509051524425,-0.008785274252967757,0.018761151603498515,-0.00018928571428571426
1994-09-27,0.0024814565718943348,0.017153342049729268,-0.010202004564343637,0.04635673036022112
1994-09-28,0.005858942463108618,0.008343362193362213,-0.00017936507936507936,0.003863761605271054
1994-09-29,-0.0057742748144777745,-0.008631656606304482,-0.00018095238095238093,-0.017630616810482603
1994-09-30,0.000831470355535666,-0.005867135642135693,-0.013191097807138221,0.00937752406973714
1994-10-03,-0.0022836470304516587,-0.005901587301587259,-0.010436203490669167,-0.00965956139785636
1994-10-04,-0.015680936670881298,-0.014563847837985668,-0.01350964121348738,-0.013857233931824222
1994-10-05,-0.0025505947274310006,0.00854953028830565,0.00729942647723749,0.01780871476937953
1994-10-06,-0.002754198901292722,-0.017537469033856366,-0.007636904761904735,-0.013801870748299224
1994-10-07,0.005863868677426511,-0.003134430438842193,-0.006190255467504389,-0.00019325396825396824
1994-10-11,0.02329648585868101,0.02635581542351458,0.03449794225382471,0.07842783251231529
1994-10-12,-0.0008846239210598028,0.00554950738916261,0.036245529640427494,-0.012985342832785397
1994-10-13,0.004789765064224291,0.019805555555555573,-0.0030073839662448395,-0.0040804548071386474
1994-10-14,0.0026079415722766413,-0.02260142390289441,0.00827016309579778,0.016712611203996166
1994-10-17,-0.0004909041460684256,-0.01738443739482418,-0.00019246031746031743,-0.009143866967076673
1994-10-18,-0.0029661390554173135,0.028960471331389574,-0.009984257409257456,-0.004065015360983135
1994-10-19,0.005407519419548304,0.016802325868969008,0.006867305622814004,0.012758526605806444
1994-10-20,-0.00749193995876818,0.033227771145598384,-0.025443854493644058,-0.021937543133195292
1994-10-21,-0.004396763346372513,-0.002893830488170047,-0.033291937878268896,0.005030345471521923
1994-10-24,-0.00893245507471131,-0.008307314457314486,0.01021746031746039,-0.009301937168452191
1994-10-25,0.0013186015037049141,0.013423581376238142,-0.0031459049255442013,0.022109314460692447
1994-10-26,0.002163297266269958,0.021306963645673305,0.0027557970504794574,0.008787466634064822
1994-10-27,0.006784750022817048,0.010329093567251495,0.005693793978072308,-0.009103074639525017
1994-10-28,0.016802371113734553,0.007613690476190476,0.02615550965627838,0.021624040283636008
1994-10-31,-0.0031964412944328726,0.012720690291620472,-0.011611474537508782,-0.005224331977347074
1994-11-01,-0.008521688921149061,-0.002752607709750542,-0.007416594516594531,-0.016615728715728736
1994-11-02,-0.004279124554480028,0.0023559574554458795,-0.006015540789959405,0.003649503840903191
1994-11-03,0.002799023354098991,-0.005304024943310608,0.005645969089390086,0.017700829172248585
1994-11-04,-0.012237387150154136,-0.018153876678876614,-0.010379577334809912,-0.026587068277897398
1994-11-07,0.0015017781431167984,0.007625755315180831,0.004198143486469512,0.008825115207373273
1994-11-08,0.005363972183916864,0.025699196068755745,0.018798308270676564,-0.012995263467706032
1994-11-09,-0.0007424394812508418,0.0023196969696970414,-0.007379156703331765,-0.01315892343120316
1994-11-10,-0.002420292835655931,-0.00020714285714285713,-0.00020714285714285713,0.00897920884889402
1994-11-11,-0.004557519224715102,-0.022877564871456604,-0.00020753968253968256,-0.005409100150680147
1994-11-14,0.007771046165122597,0.03587255359188336,-0.00020992063492063494,0.01809073295985054
1994-11-15,-0.0023798943615441475,-0.0002126984126984127,-0.0002126984126984127,-0.009198577745175933
1994-11-16,0.0010556401123122635,0.0022744669509597547,0.009902511698321095,-0.00021309523809523808
1994-11-17,-0.004615033428717406,-0.007656470321792973,-0.010226607738946812,-0.01316566946294919
1994-11-18,-0.004741964946990045,-0.002711904761904709,-0.0002119047619047619,-0.01727227221597301
1994-11-21,-0.007081257049160699,-0.00773070175438602,-0.029113638865951044,-0.0002119047619047619
1994-11-22,-0.01812593487318566,-0.025464430014430064,-0.018069047619047665,-0.03625996884735212
1994-11-23,-0.00056540509358437,-0.007981941360309153,-0.0062705266955267345,0.013640494877544828
1994-11-25,0.005035736564312182,0.012845306477682412,-0.0002095238095238095,0.009353317720530791
1994-11-28,0.003921420227645824,0.017828141875306982,0.02112836817653904,-0.023217154778014035
1994-11-29,0.0020048382361576573,0.009907534659433448,-0.013651883439943113,0.003936077034692065
1994-11-30,-0.0034717704897281485,-0.017764097744360958,-0.012323112527915863,0.003917692939244805
1994-12-01,-0.010734025042272404,-0.005322278911564576,-0.009408599504120223,-0.004341117216117202
1994-12-02,0.009533733659194745,0.010033394383394347,0.033780075317092484,0.009432156540777338
1994-12-05,-0.00018564101351984378,-0.00022976190476190476,-0.006208835148409119,0.01343144028103035
1994-12-06,-0.0006926139984508586,0.0023087059866248316,-0.007748162071846337,-0.00966332734351602
1994-12-07,-0.004375293343044025,-0.007821127185051277,0.017955627705627822,-0.017913265306122403
1994-12-08,-0.013034431996986031,-0.00787806122448972,-0.02701071428571419,-0.01961558171745145
1994-12-09,0.0031656241592681734,0.010058570000408149,0.016595365516237234,-0.014348500134517009
1994-12-12,0.005388730925817213,-0.000226984126984127,0.010299331662489367,-0.00882297266566617
1994-12-13,0.0012835278834576744,-0.005318423603538153,0.010187301587301661,0.014221501972658063
1994-12-14,0.01048293875586446,0.007448031096496591,0.018921199476354046,0.004048901098901084
1994-12-15,0.0005937959889906696,0.004856697687535155,0.0041158156711625865,-0.004474763593380621
1994-12-16,0.007378876172070381,-0.0027450937950937557,0.025679439305698316,0.008327167277167247
1994-12-19,-0.0021600811641133864,-0.012878465943339428,-0.005830336271956188,-0.0044575262308313044
1994-12-20,-0.001985970045753045,-0.043806807081807037,-0.004448375198692541,-0.00021706349206349206
1994-12-21,0.005276457254673242,0.02659496893484831,0.002618178650119321,0.013969714623438049
1994-12-22,-6.396680173644442e-05,-0.013271100128476173,0.011083165186978864,0.003979534354534279
1994-12-23,0.00010726633848795431,0.002426455026455165,-0.005805639797818618,0.009530256002122373
1994-12-27,0.005522204582853074,-0.0028575700464882896,0.02927533440342439,0.02736715927750416
1994-12-28,-0.0036999576892332523,0.005072354497354553,-0.002947163754087429,-0.017668315223181016
1994-12-29,0.00045440150195392634,0.012939640768588289,0.00935766942435896,0.023005789747593108
1994-12-30,-0.004339400209130046,-0.010609054834054837,-0.012414566395663967,-0.00021944444444444444
1995-01-03,-0.0005674265682495408,-0.015967079115110583,-0.00021904761904761904,-0.00021904761904761904
1995-01-04,0.003259209943116146,0.007774206349206356,-0.0002257936507936508,0.026476476042130347
1995-01-05,-0.0010296955475554888,-0.01874510582010579,0.0025168969233783185,-0.009329318120833143
1995-01-06,0.0005108067467042777,0.018640146750524104,-0.004331744946040335,-0.00022777777777777778
1995-01-09,9.743102329050541e-05,-0.008164682539682512,-0.009843559218559296,0.016832192850893535
1995-01-10,0.0016167201932745724,0.013105555555555419,0.006707034982277697,-0.01700197132616483
1995-01-11,-0.00026752639772471853,0.0050389515455305095,0.014927308802308789,-0.0002242063492063492
1995-01-12,-0.00026594097284553925,-0.00022261904761904764,-0.002936323253860666,-0.009408970753655814
1995-01-13,0.009158968233337873,0.023339574503448958,0.0120242630385489,0.018322411436981025
