Date,SP500_Excess,MSFT_Excess,GE_Excess,FORD_Excess
1993-12-10,-0.0006597610045171989,0.00775302468487412,0.005609642962953329,0.013076520335914797
1993-12-13,0.003687336291233454,-0.007994691351540803,-0.005851309629619904,0.005821153208115902
1993-12-14,-0.005805649585914083,-0.016057227183447334,0.014144942238187519,-0.019259975131332315
1993-12-15,-0.0027583626656123685,-0.004144388394963586,0.008342435823495633,-0.009829052222199033
1993-12-16,0.003122773819803703,0.003904309029884278,0.0012836677324788205,-0.006236068287277252
1993-12-17,0.006419388532622106,0.007879804571838055,0.01656999634514085,0.0011060036280061984
1993-12-20,-0.001258090319781066,0.015689574280610498,-0.008431328879659783,0.002326949892608291
1993-12-21,-0.0013031604426564911,0.007690714339968228,0.009566831706923943,0.031168332596384643
1993-12-22,0.004210857252313033,-0.015807627913731366,-0.00012103174603174602,0.012827942594771572
1993-12-23,7.351692680952152e-06,-0.0040814329621285395,0.006742413178950683,-0.010703141076568718
1993-12-27,0.0066169114931839395,-0.004097576951068089,0.013465736974879785,-0.006049128204703861
1993-12-28,0.0007282974430758174,0.02738521721840516,-0.0028241329193137103,0.003439406051580389
1993-12-29,-0.0008837685331949093,-0.01574436552212849,-0.00011904761904761905,-0.00011904761904761905
1993-12-30,-0.004249347341460745,-0.00406303225927042,-0.005545675703619096,-0.00011825396825396825
1993-12-31,-0.004803097291500905,-0.008055597214783923,-0.009688498635198292,-0.003679882242056577
1994-01-03,-0.0022878767553166086,-0.004112259364775433,-0.008396147399097918,-0.01811712454720814
1994-01-04,0.0029882669159146643,0.0038697990473152344,-0.004286003394001724,0.008316646423642382
1994-01-05,0.001290785599602099,0.01960267995095339,-0.005700640423864395,-0.0025256727082198396
1994-01-06,-0.0010411426522054107,0.03065062692072194,0.008235562844909526,-0.0025306714661851456
1994-01-07,0.0058142776890433455,0.007427761190938459,0.004032810656322844,0.015440414662587375
1994-01-10,0.011244506694798767,0.003633698824899578,0.005391005017318906,0.04060832733620554
1994-01-11,-0.0025193750444630625,-0.0038702067614074954,0.006726796547108356,0.014596613211145418
1994-01-12,-3.270200303315542e-05,-0.00011706349206349207,0.003967353350161363,-0.011416618745996773
1994-01-13,-0.003708717822108443,-0.00011706349206349207,-0.008302648078503009,0.005548674043613808
1994-01-14,0.005033202400568297,0.003634492475693229,0.014838234010793034,0.0055159605753989215
1994-01-18,-0.0015081639003612106,-0.0114170155713936,0.014618238336292647,0.004366852129868269
1994-01-19,-1.2433074444737424e-05,-0.019238898589635654,0.0038635681563276795,-0.01590172484411903
1994-01-20,0.0013159983348292495,0.03776665123563483,-0.002769188115797784,-0.005814687781304445
1994-01-21,-0.0006646048345835886,-0.00011706349206349207,-0.005443307774737586,0.005580957622574304
1994-01-24,-0.005926398965636193,-0.011331737486806623,-0.0014526722094089178,-0.0231061848913655
1994-01-25,-0.0023434658748159995,-0.003882752636746846,-0.0068232030979880585,-0.00711746530025343
1994-01-26,0.004714030878362589,-0.011501195240998257,-0.005513996785430386,-0.0036349382310686363
1994-01-27,0.007987302077750322,-0.00011587301587301588,0.015991857800059933,0.027695884768367287
1994-01-28,0.003336122533941717,0.007487932718552546,-0.002783334913581895,-0.022070176882538966
1994-01-31,0.0059427043573208535,0.003662865697048788,-0.001453862685599394,0.02639666440057769
1994-02-01,-0.004260772292151996,-0.00012023809523809522,-0.008173972902334922,-0.004681249422800546
1994-02-02,0.00482856177744432,-0.011506750796553812,0.01989258169863983,0.014626428063127108
1994-02-03,-0.0028045395460364903,0.003684925242064474,0.0064586990745942215,0.02434825334412235
1994-02-04,-0.023063994630595903,-0.03889271805341891,-0.030776809341619124,-0.020106641534060877
1994-02-07,0.004014246262725112,-0.004088178993874572,0.01597995303815517,0.012128643059198245
1994-02-08,-0.0016351044515401736,-0.028299845220664473,-0.009493585185011,0.008691375589004631
1994-02-09,0.0035157985534444774,0.01204156736628686,0.009235648677074507,-0.014501797211726914
1994-02-10,-0.008284873805965117,-0.004169774616369942,-0.016237095895298048,-0.03756992644968537
1994-02-11,0.002533128280418371,-0.00825909433721843,0.006614145630921847,-0.0070895532015923125
1994-02-14,-2.2631656001046514e-05,0.003944357133667394,0.007903203443295998,0.0033573804254694835
1994-02-15,0.004728375467714017,0.007967448327857398,0.007838407744414976,0.007958092696937001
1994-02-16,0.00044147929091385317,-0.01230029752501697,-0.0014533888352701576,-0.019886360340838172
1994-02-17,-0.005325239752071113,-0.00012976190476190477,0.0025157422836622704,-0.006015594082023161
1994-02-18,-0.005780312882868146,0.016064527189821876,-0.010754428650388064,-0.0013114937759898244
1994-02-22,0.007898024012269637,-0.004154705855281046,-0.00013055555555555555,-0.00013055555555555555
1994-02-23,-0.0017682897754356483,0.01586661118771096,-0.005488495296390074,-0.004873075522626829
1994-02-24,-0.013888296441128541,-0.012109524380048982,-0.019104091963114453,-0.026609007317361353
1994-02-25,0.0037573671588074127,0.01184246088798546,-0.002873457899850486,-0.017354327910400567
1994-02-28,0.0021598278391589325,0.01951366405046309,0.002606394407786936,0.010971037400901024
1994-03-01,-0.005935111914017228,0.00761348474082586,0.002593750073381008,0.0010877496597522301
1994-03-02,0.0006586427647097714,-0.004006175190618619,0.008014520648851867,0.02646604710527774
1994-03-03,-0.004018163049175821,-0.0236685926482894,-0.0069269875717814415,-0.004922793361431621
1994-03-04,0.0035893779352544506,-0.00014007936507936508,-0.0015034060929434185,0.023557712064743597
1994-03-07,0.004518727644880165,0.0038207186764143745,0.008012536521867739,-0.011918381732295303
1994-03-08,-0.0023489055660546295,-0.004100877406572985,-0.006929368524162394,-0.00966435770173167
1994-03-09,0.0023895594739501763,-0.00014007936507936508,0.0025810107492814423,0.024669226147998848
1994-03-10,-0.006927209379274708,-0.00013849206349206348,-0.00832407664993158,-0.0059898838319561885
1994-03-11,0.00532189083094209,0.011695965583510735,0.006687473006907827,0.00804390309144753
1994-03-14,0.0018949497332759766,0.023117179624584643,-0.0001396825396825397,-0.017756109927980858
1994-03-15,-0.0009550228758897666,0.011287029156956183,-0.002866463992851809,-0.01928100687736406
1994-03-16,0.005007140012448873,-0.00014007936507936508,-0.011114126397056041,0.007080168608407733
1994-03-17,0.003010168743414613,-0.003932769381250134,-0.007058141257272208,-0.019508764168698105
1994-03-18,0.00020201877601194287,0.003657372555853343,0.013655623719637357,-0.014916292508817132
1994-03-21,-0.005503283249866136,-0.019260327161064225,-0.0042573423232032,-0.005114420354399669
1994-03-22,0.00041428516968791245,0.018980565256302404,-0.00842781643904646,0.007312974464104781
1994-03-23,-0.0006916661220689219,0.018625371693618057,0.0067739727779422484,0.027930831572448182
1994-03-24,-0.009119803442526065,0.010953781932253595,-0.002895527200984402,-0.03192442219878951
1994-03-25,-0.008290108640242542,0.0035316336508671637,-0.014046525284227238,-0.018947427195591466
1994-03-28,-0.0013989642256182165,-0.014899304472009574,0.012387370930291589,-0.002673744492076955
1994-03-29,-0.01662221192927314,-0.045774580420905056,-0.012665545533466084,-0.014197025204517414
1994-03-30,-0.015572581272916504,0.011467054056816047,-0.03432985681177126,-0.017011053264619016
1994-03-31,0.0003559514649384112,0.015129773718089969,0.012821446229806703,0.007685027268510665
1994-04-04,-0.015630801083608564,-0.0039399122383929905,-0.020376745241426273,-0.00014484126984126984
1994-04-05,0.020977942203574858,0.03717252491195719,0.008575747410206544,0.03557284450684115
1994-04-06,-0.0006783682340400733,0.014402853859521574,-0.013253023067064894,-0.00014285714285714287
1994-04-07,0.006156316015007472,0.010632017616831675,0.005707890517343756,-0.003906562160556258
1994-04-08,-0.008559818486253349,-0.032811655305421725,-0.008925702571605932,-0.03860715384366907
1994-04-11,0.006035892708631986,-0.00014047619047619049,0.01010101786172073,-0.005382952155326174
1994-04-12,-0.005266971917446508,-0.02631098757465456,0.008554437126284072,-0.009382259694999626
1994-04-13,-0.0030724780977792227,-0.00014126984126984127,-0.003031445263503116,-0.006794654332006389
1994-04-14,0.00012680189761845613,-0.0077466628772827955,-0.014719581110221135,0.023605754357973283
1994-04-15,-0.0005906094689959041,0.007462139067758895,-0.007511690424008538,-0.004061472518196036
1994-04-18,-0.00851882173409171,-0.019267470018207083,-0.019564514428530085,-0.00671244034231913
1994-04-19,3.237826253183447e-05,0.05615163199011988,0.005866643031348491,-0.026852269145840848
1994-04-20,-0.001459888296223565,0.017935262734882627,-0.00014841269841269842,-0.03596491323231856
1994-04-21,0.015053577620782693,0.02112898574887218,0.008806871030691511,0.022043898895949512
1994-04-22,-0.002602784942142373,0.003354217852789376,-0.003124605371458811,-0.00014841269841269842
1994-04-25,0.011135539212410565,0.020612785099222874,0.007274732722075917,0.04017883903776546
1994-04-26,-0.002011184291129226,0.013451683801810424,-0.007577907325250535,0.007720088176937832
1994-04-28,-0.0063029160051716795,-0.031031206818407483,0.005789585646879883,-0.006711368800127418
1994-04-29,0.0038690083507355345,0.0033250897731501895,-0.013576194935315264,0.014216765679778223
1994-05-02,0.004513352841060566,0.030616499936594956,0.005832883114463963,0.04299874512507522
1994-05-03,-0.00013824362333189443,-0.020569189091524585,0.004307299799398591,0.0010811476277474853
1994-05-04,-0.0030561470606552624,0.01687586969225034,0.01605227051750514,-0.016420838332097867
1994-05-05,-0.0009124858648082333,-0.006939210794902614,-0.001622581861284138,-0.016688825760734393
1994-05-06,-0.008083270202072043,-0.020784366567815068,-0.011947248063339605,-0.018276829308125422
1994-05-09,-0.012526017901768974,-0.0036465183445786656,-0.018105954654921284,-0.001474589882309381
1994-05-10,0.008139517295437645,0.02052213928919228,0.0013389053223173703,0.023088608196013216
1994-05-11,-0.010353463879956268,-0.0070168021630351,-0.018405047867241217,-0.02342432248172755
1994-05-12,0.004942478995260381,0.010093008103696998,0.004427181645106987,-0.0027812946055709976
1994-05-13,0.0007153920183927919,0.0233674021720988,0.016491339667042075,0.003761043218039127
1994-05-16,0.0006230469272461366,-0.01691549296449778,-0.0061887971430634415,-0.004088820995816909
1994-05-17,0.01075277449442518,-0.003550367825510298,0.005857844762111035,0.028259416656681448
1994-05-18,0.009401273740751684,0.02328539119377982,0.004328119746569426,-0.009123463445286558
1994-05-19,0.005966853145542197,0.012994195688622312,0.0072821618951896434,0.0036847367724053464
1994-05-20,-0.0035875938632317786,-0.006721686260444766,-0.012104726086203577,0.011293509907095644
1994-05-23,-0.003953129527471931,0.03537985805433192,-0.013770731420857963,-0.00906532883534349
1994-05-24,0.0033791566756360366,0.012451400467147971,0.010431067499759791,-0.013020710895444555
1994-05-25,0.00319252338000037,0.024603195096535933,-0.00016587301587301585,-0.00016587301587301585
1994-05-26,0.0014118450476315338,-0.009381337644606491,0.020700455924279215,-0.013185699842647558
1994-05-27,0.0004250814662064941,0.005988389383901875,0.01010607413135351,0.003758662265658175
1994-05-31,-0.0019820071168740842,0.02706767426788266,0.014327531112090635,-0.00408961464661056
1994-06-01,0.0023064243063251285,-0.015203750380413574,0.008430168453924802,0.012855144287091957
1994-06-02,-0.00012018641532201714,-0.012359161982707131,-0.0030210336896686688,-0.02107968403886213
1994-06-03,0.005241263183594141,0.008997274160569177,-0.013122239880600356,-0.00679002472570431
1994-06-06,-0.002882621868578346,0.032725565257533624,-0.013291593029094436,-0.018954800936668872
1994-06-07,-0.0016250325480736101,-0.017968513522395597,-0.00016388888888888887,0.0025424727088541785
1994-06-08,-0.0026760162453730633,-0.030560572422466167,-0.011980071742879668,-0.006942782223474042
1994-06-09,0.0015856919867632464,0.005990770336282827,0.004284651160141032,0.010662450266827307
1994-06-10,0.0016044414729400182,0.0028996942924504926,-0.013566125365435625,0.01585860929317035
1994-06-13,0.0007739587764490186,0.0059344846300232994,0.010276969758588184,0.029845679691271727
1994-06-14,0.0069346866928329184,0.014920543798630087,-0.004623672353323641,0.03767283593000541
1994-06-15,-0.003977230461306838,0.011741410442826394,-0.010650479558740026,-0.008864603516228229
1994-06-16,0.0026985712496552746,-0.012067997744413665,0.010323892257152833,-0.00016309523809523812
1994-06-17,-0.007725225192829001,-0.012211433754269719,-0.006142186294153309,-0.012726074538800505
1994-06-20,-0.006662521791600684,0.008886740281822838,-0.0076875852167106636,-0.014167143322111681
1994-06-21,-0.009296745214513163,-0.015294754612173217,-0.026181112157108687,-0.013069277851780857
1994-06-22,0.0037039724867226486,-0.02173835827000079,-0.009511735434110784,-0.00016587301587301585
1994-06-23,-0.007830441453992476,-0.028602617860216055,0.010730366865384443,-0.01587181174504042
1994-06-24,-0.015471900862647383,-0.013068484200987319,-0.00016507936507936506,0.00640956627700602
1994-06-27,0.009969380000519619,0.047388254534796344,0.02430176644012071,0.03461062846232444
1994-06-28,-0.0029418491879187225,-0.009497200444757208,0.0043556117029730414,-0.01162366863725429
1994-06-29,0.0033272190543094556,-0.00016388888888888887,0.008818207426938698,0.004944679053833691
1994-06-30,-0.007698798317204019,0.006066264036350449,-0.021249404201356927,-0.006554083813056724
1994-07-01,0.004168526439640731,-0.02851462484552504,-0.006273159049449291,-0.0001662698412698413
1994-07-05,0.00021425584261684772,-0.022784755254439067,0.01352175999391044,-0.01958475252376818
1994-07-06,-0.000708053234251913,-0.016645075298743192,0.004351246623607963,-0.0027880406373170293
1994-07-07,0.004862443833297822,0.042114467191123835,0.0028347512915155876,0.033340035593163224
1994-07-08,0.0024325825621154193,-0.019466615633091593,-0.00017341269841269843,0.024859183514204818
1994-07-11,-0.0034953272373954274,-0.023164915050095658,-0.0031784020851663712,-0.007619599937126908
1994-07-12,-0.0004221202767831577,-0.006843278659776424,-0.007723792936970268,0.0280634722726292
1994-07-13,0.0015647515205821044,0.02948120958288802,-0.000175,0.030816753308337552
1994-07-14,0.010204787925465201,-0.013242716487987695,0.016358667030575584,-0.01912854866524908
1994-07-15,0.0014837178331535226,-0.0034639435159002684,0.004291926321577647,-0.00016904761904761904
1994-07-18,0.002163402572710481,0.038671976173406813,-0.00016785714285714288,0.006983544014767943
1994-07-19,-0.0031606889302130178,-0.009738101809801466,0.020390076227385773,-0.015728509900682596
1994-07-20,-0.005162979912001056,-0.036063954806638474,-0.0030822419534900763,0.015388827361000074
1994-07-21,0.0020621698477604543,-0.013549951343001371,-0.004554593551920595,-0.027867755786082794
1994-07-22,0.0009306813942265554,0.058667087324520695,0.022982469964607496,0.004698704125587893
1994-07-25,0.002338976139738887,0.01244465443540194,0.004108852268191204,0.007090144934415533
1994-07-26,-0.0021361954149167117,-0.015973116876591177,-0.01452244840814154,0.0082334579494066
1994-07-27,-0.0019206518545864862,-0.0194697902362662,-0.008884915193371609,-0.0342431418651935
1994-07-28,0.003508245416296368,-0.000175,0.015732783034638535,0.020646327813585514
1994-07-29,0.008641571462090936,0.041171895711996885,0.016900671327159274,0.027327805012777602
1994-08-01,0.005813184834312968,0.03653152558058669,-0.0015812741082490058,-0.00016984126984126986
1994-08-02,-0.0011480229392250596,-0.01225616778650057,-0.005837166107105991,-0.010841357896125422
1994-08-03,0.0017583431218093585,0.011912516992849823,-0.007299836146454346,-0.00017222222222222224
1994-08-04,-0.006802968882484465,-0.01225616778650057,-0.02332731123444882,-0.06669841725622638
1994-08-05,-0.003038841480095005,-0.006274563995102684,0.010019753893530959,0.008700689905033294
1994-08-08,0.001572085246134069,0.008955896261685171,0.009917225867631385,0.012370628750501255
1994-08-09,-0.00011107152864154232,0.008873248218330776,-0.013173160128767548,-0.0001765873015873016
1994-08-10,0.005011335407490582,0.0117678213242988,-0.013340329422266605,0.0035610505044299827
1994-08-11,-0.0032619350742171863,0.020386504798814344,-0.012024212809236516,-0.016453107826359836
1994-08-12,0.0064732586737965125,-0.00017301587301587302,0.010205135095698035,-0.005236317829562635
1994-08-15,-0.0017147658385586232,-0.014818137294535306,0.011553752483902299,-0.0001765873015873016
1994-08-16,0.00797874341808781,0.008627296348821572,-0.0045661014884285315,0.029818916970465365
1994-08-17,0.00016306705953885234,0.017210790330916857,-0.013445701039435438,0.003506820698232455
1994-08-18,-0.004490518882755225,-0.0059454507484961614,-0.015129707467619283,-0.037686141490200435
1994-08-19,0.0009199462548169974,-0.011808593550674654,0.01476740588031781,0.008697118476461865
1994-08-22,-0.00311752585295383,-0.006045278182556864,-0.0031519291193163232,-0.009057832762176183
1994-08-23,0.004544445331582002,0.017311808241167913,0.02043793799638662,0.0036330228691214862
1994-08-24,0.009503883833195068,0.0027062429843731682,0.011414570876157323,0.03351026147822164
1994-08-25,-0.002208066360985691,0.008427818981044546,0.006998226171450215,-0.025026554142086332
1994-08-26,0.011965911514545655,0.011183599920156273,0.02245164173003861,0.020978066777187096
1994-08-29,0.0014850292989894297,0.0026399239606888824,-0.010019401381240321,-0.00018095238095238093
1994-08-30,0.0029314859810907236,0.02485393530418219,-0.005847880392820277,0.0035056302220419786
1994-08-31,-0.0014000033537285303,-0.005690608191921965,-0.004451421504404701,-0.0453580197510669
1994-09-01,-0.005071278046079727,-0.033891216072470455,0.009756047928971029,0.02516974116536766
1994-09-02,-0.004798821966593277,-0.0030421846619845044,-0.0058466899166298,-0.014043808289348002
1994-09-06,0.0016649134944890318,-0.00018055555555555555,-0.013047066148805854,0.01368230035284011
1994-09-07,-0.002025627780203376,0.01404483220118853,-0.00740040670364575,-0.014043014638554351
1994-09-08,0.004374306685579846,0.019400886468947613,0.0027141992962056052,-0.003994530805629407
1994-09-09,-0.010719839633885597,-0.0197623944054556,-0.00018134920634920636,-0.007854021118009372
1994-09-12,-0.004398406995412561,-0.011545504682061126,-0.00018174603174603174,-0.009208241877718109
1994-09-13,0.002602022798704447,0.025206694322279694,0.007016915460314646,-0.009291255880779935
1994-09-14,0.002573753356754427,-0.00018174603174603174,0.015476936901449924,0.012805449495065081
1994-09-15,0.012556739718752619,0.010898699744825928,0.020783382433298837,-0.007953805879449004
1994-09-16,-0.007836647645322336,-0.025289254464409577,-0.007122986443873924,-0.009327747152331103
1994-09-19,-0.0009035837769862326,-0.00018174603174603174,-0.0099788852767293,-0.022744083338832825
1994-09-20,-0.016218218706711935,-0.014407927439283721,-0.02006995555065363,-0.008269233939294327
1994-09-21,-0.004299786476152534,0.022472986561338854,-0.00019087301587301586,-0.009708280002763199
1994-09-22,-0.0006015039883951387,-0.005807674843905801,-0.007389137682536884,-0.018108838779947373
1994-09-23,-0.003664396657471005,-0.017235549812671034,-0.008898010431466848,-0.014195513728601752
1994-09-26,0.002309384772783844,-0.008822432858988717,0.01858382879363929,-0.00018928571428571426
1994-09-27,0.0024779007037651307,0.017004702127674357,-0.01025248502883912,0.04530601822255447
1994-09-28,0.005840784941258382,0.008307248797953646,-0.00017936507936507936,0.0038556101328140026
1994-09-29,-0.005789976017700099,-0.008667566258271074,-0.00018095238095238093,-0.017784656799200358
1994-09-30,0.0008309537769419912,-0.005883338574955239,-0.013276413507196914,0.00933208952657271
1994-10-03,-0.002285847438307982,-0.005917976296286571,-0.010489085115127644,-0.00970470857419177
1994-10-04,-0.015802080034029442,-0.014668064354566065,-0.013599061873372132,-0.013951406814517203
1994-10-05,-0.0025533691969577333,0.008511502494958797,0.007271469210700348,0.01764853492318499
1994-10-06,-0.0027574755843505798,-0.017689586018945803,-0.0076647231789543704,-0.013895272929590374
1994-10-07,0.00584559805121611,-0.0031387641980107715,-0.006208309698015225,-0.00019325396825396824
1994-10-11,0.023024856612945812,0.026009515251166973,0.03390978039716567,0.07549022854777918
1994-10-12,-0.0008848600170467905,0.0055330556613660264,0.0355971830297365,-0.013067809568154067
1994-10-13,0.004777385011488038,0.019608182851735285,-0.0030113477155579364,-0.004088024963576543
1994-10-14,0.0026040277520483625,-0.02285631989467215,0.008234555844419825,0.016571310722206835
1994-10-17,-0.0004909486892904963,-0.01753393535394753,-0.00019246031746031743,-0.00918417150942439
1994-10-18,-0.0029699884163826105,0.028543562148309113,-0.01003249661933556,-0.004072526947618476
1994-10-19,0.005391884564451815,0.016659490285140913,0.006842485450734814,0.012675349250693685
1994-10-20,-0.007518667768018151,0.03268126142074351,-0.025767987547916444,-0.022177319417187927
1994-10-21,-0.00440560116530304,-0.0028974696675776452,-0.03385191774005537,0.00501672298069542
1994-10-24,-0.008970813383087124,-0.008340363932906235,0.010163580686340308,-0.00934362016820412
1994-10-25,0.0013174489927035807,0.013331609393179547,-0.00315025147181806,0.0218640933587052
1994-10-26,0.00216051281247776,0.02107898574887218,0.00275144194800842,0.008747333860045569
1994-10-27,0.006760488916057004,0.010274077645073215,0.005676509789871694,-0.009142968780680499
1994-10-28,0.016659468444146095,0.007583330918245425,0.025814217939990558,0.021389330449825314
1994-10-31,-0.003200941998452697,0.012637940411474332,-0.011677094193893216,-0.00523700037916353
1994-11-01,-0.008556494156476066,-0.002755867106684044,-0.007442748558146887,-0.016751933245264913
1994-11-02,-0.004287460376972009,0.002352692503509399,-0.006032507612380511,0.0036421073729756346
1994-11-03,0.002794529319989952,-0.005317084793754504,0.005628936183809017,0.017542461172087784
1994-11-04,-0.012310360354762061,-0.018316908673204787,-0.010431690513990044,-0.026941315221194723
1994-11-07,0.0015003195990788323,0.007595237427041943,0.004188468615895272,0.00878456833482123
1994-11-08,0.00534850872166503,0.02536930210711009,0.018619953455433616,-0.013077730203074702
1994-11-09,-0.0007425836550310429,0.0023165138771543835,-0.007405010698409899,-0.013243549893685386
1994-11-10,-0.0024227454714383628,-0.00020714285714285713,-0.00020714285714285713,0.008937270961854975
1994-11-11,-0.004567007912787869,-0.0231384807464567,-0.00020753968253968256,-0.005422675361647842
1994-11-14,0.007739366693172082,0.035236828360826866,-0.00020992063492063494,0.017925291409291725
1994-11-15,-0.002382246129126302,-0.0002126984126984127,-0.0002126984126984127,-0.00923919425867049
1994-11-16,0.001054835947727069,0.002271378089566949,0.0098516913780456,-0.00021309523809523808
1994-11-17,-0.004624753994406477,-0.007684316426002653,-0.010277088203442296,-0.013250295925431418
1994-11-18,-0.004752256763089785,-0.0027150349800232386,-0.0002119047619047619,-0.017419476931331564
1994-11-21,-0.007104959659671441,-0.007759110397287728,-0.029539519856424824,-0.0002119047619047619
1994-11-22,-0.018288333509951505,-0.025788746551554498,-0.018230410264583125,-0.03692574938629811
1994-11-23,-0.0005654682931626348,-0.008012300919105422,-0.006288966711302861,0.013545454433564783
1994-11-25,0.005022028101527155,0.012760826633103597,-0.0002095238095238095,0.009307883177366362
1994-11-28,0.00391289660453508,0.017667330039753345,0.02090382820282759,-0.02348587729347077
1994-11-29,0.002002369062105707,0.009856604369694022,-0.013742920152373049,0.003927468342800999
1994-11-30,-0.0034770682081033707,-0.01791981519463907,-0.012396948670493325,0.003909155246773238
1994-12-01,-0.010789685377941859,-0.005335338762008472,-0.009451072870768637,-0.004349631437249274
1994-12-02,0.009486443925732599,0.009981154301225795,0.03321474975431217,0.009385843233621016
1994-12-05,-0.00018564198681773737,-0.00022976190476190476,-0.006226781377136195,0.013338967301306891
1994-12-06,-0.0006927213313805647,0.0023054905238230365,-0.0077765707147480455,-0.00970810903390885
1994-12-07,-0.004383924753690992,-0.007850115586849848,0.017792315026487954,-0.018071550796200875
1994-12-08,-0.013117180168578864,-0.00790749617201617,-0.027375989065950745,-0.019806045199106392
1994-12-09,0.003159891635034145,0.010006061901608694,0.016455482849449244,-0.014449197280553562
1994-12-12,0.005373021583393042,-0.000226984126984127,0.010244315740311089,-0.00886013127168713
1994-12-13,0.0012823846138502988,-0.00533141696326059,0.010133421956181578,0.014118083328776496
1994-12-14,0.0104260189821813,0.007418746137964892,0.018740224884370195,0.004039795611854344
1994-12-15,0.0005934654881616696,0.00484385751210219,0.004106445502678216,-0.0044838432309019845
1994-12-16,0.00735015134149802,-0.0027482876231999073,0.025349733579662553,0.008290848398067341
1994-12-19,-0.0021619650964289348,-0.012959263872667921,-0.0058461319774065325,-0.004466528976689192
1994-12-20,-0.0019875364083895225,-0.04478538297194001,-0.0044573525309489085,-0.00021706349206349206
1994-12-21,0.005261435910995185,0.026241886997147926,0.0026141736607953048,0.013870057342056484
1994-12-22,-6.397839866688641e-05,-0.01335706340232821,0.011019803425656128,0.003970756512946612
1994-12-23,0.0001072131096677362,0.0024229618437911784,-0.005821303167717517,0.009483038187403049
1994-12-27,0.005505786405056187,-0.0028610570818863156,0.028848742855628204,0.026993515905837175
1994-12-28,-0.003706031538803962,0.005058406307193026,-0.0029508929305238556,-0.01782235521189877
1994-12-29,0.00045417537066307697,0.012853827599098953,0.009312110882440093,0.02274021558765403
1994-12-30,-0.004347910609907697,-0.010663403605527706,-0.012489537036258803,-0.00021944444444444444
1995-01-03,-0.0005674872662933542,-0.01609239677533774,-0.00021904761904761904,-0.00021904761904761904
1995-01-04,0.0032531513900637943,0.00774237599838323,-0.0002257936507936508,0.02612619233763094
1995-01-05,-0.0010300182117506105,-0.018918720313739822,0.002513140439532968,-0.009371001120585072
1995-01-06,0.0005105341273810589,0.018464355234374768,-0.004340189330870214,-0.00022777777777777778
1995-01-09,9.737802528250018e-05,-0.008196344252351448,-0.009890085514911575,0.016688299063526018
1995-01-10,0.0016150211957694537,0.013017448972242726,0.006683099762069232,-0.017144251444478453
1995-01-11,-0.0002675273360651198,0.005025149536937396,0.014813671015334153,-0.0002242063492063492
1995-01-12,-0.00026594191126724483,-0.00022261904761904764,-0.002940012024119074,-0.009451425485240639
1995-01-13,0.009115252898071519,0.023066316458155774,0.011949900699620415,0.018152585335984402
1995-01-16,0.007070785633498688,0.020033221983862676,0.011803558046166672,0.01269944144446937
